X1,X2,X3,X4,Y,U1,U2,U3,U4,Uy
-1.1575496471201177,-0.63628391536834283,1.4753838574971692,-0.63911702479784493,-1.5718488951278533,-1.1575496471201177,0.28975580232775139,0.78085406922509848,0.54397364470857956,-0.96138264124543649
1.0710086656015809,1.5582625925917155,0.062368255737870859,1.804662289607095,3.0713972360392536,1.0710086656015809,0.70145566011045068,0.70497345509881937,0.74506260266182944,1.1043472383723143
2.242972395734681,1.1828847938646705,-1.298572254350068,3.2315401653240565,3.8136981682659661,2.242972395734681,-0.61149312272307454,0.047211183090740669,1.7542346824437531,-1.3379798662995022
0.32557446888715391,-0.42865814087797044,-0.21516649132421434,0.28227579304509254,-0.56570753681028574,0.32557446888715391,-0.68911771598769356,-0.019821809991921974,0.47475324599756469,-1.9311014161570534
-0.99247827806663802,-2.1994537050471132,0.36439145834975545,-2.4106604076674816,-2.0476686243546993,-0.99247827806663802,-1.4054710825938028,-0.23109550849022736,-0.68884708495962477,1.5151057798585295
-0.60317154655094207,1.231147250315531,-0.044346262864318808,1.1553857274506931,1.3211610291627445,-0.60317154655094207,1.7136844875562847,-0.40624919079488403,0.27140952079766212,0.039840200086869802
0.011518318252040626,-1.1179633537307505,0.32780198442713493,-0.56258379126034819,-1.2152669589756748,0.011518318252040626,-1.127178008332383,0.33471297537835931,0.38389154856474461,0.23783551398709574
0.62141167436006728,-0.32211620703177046,-0.67042621014643566,-0.55183094455431125,-0.86845508927114412,0.62141167436006728,-0.81924554651982429,-0.2975792055303953,-0.66156270470528977,-1.7041703253027702
0.36753632089104854,-0.34145973662678597,-0.29824229945407327,2.1598671720681986,1.5769576523251625,0.36753632089104854,-0.63548879333962482,-0.077720506919444168,2.249767837979912,0.23031052894935639
0.10741590014418691,1.1598785023487386,1.1819043732145944,2.0338554621353206,1.3718722954147573,0.10741590014418691,1.0739457822333891,1.2463539133011066,1.8128926970985009,-0.52148397326128049
1.7959349419305299,1.3053901553961276,-2.2357877581589785,1.1027756715034256,3.6316638559418108,1.7959349419305299,-0.1313577981482964,-1.1582267930006607,-0.92889131635335309,1.1078468780243202
0.76254156331785727,1.8925570991850413,-1.379349400629037,1.6746747163308844,3.1110587249424793,0.76254156331785727,1.2825238485307555,-0.92182446263832274,-0.33978995341316276,-1.1977171150486927
-1.9755857390181082,-1.5985320668854563,2.7680460678363152,-1.3909083556582629,-2.8670283896547701,-1.9755857390181082,-0.018063475670969564,1.5826946244254501,1.112087125079714,-0.77718527269140847
1.1674697823227693,0.35719758322995154,-0.38837005688337345,1.2712125248001853,1.5889813965739179,1.1674697823227693,-0.57677824262826394,0.31211181251028808,0.82698918809753263,-0.40758562772563972
-0.88463743229520597,-0.058097294333487315,0.35357938137872813,-0.76929365538672267,-0.22656829923736901,-0.88463743229520597,0.64961265150267755,-0.17720307799839538,-0.55183585866391749,0.6342960889875352
-0.21497068023148741,0.21088925989669766,-0.83662645571967476,1.2899629338410898,0.94569755130266564,-0.21497068023148741,0.38286580408188758,-0.96560886385856726,0.72402722405356401,-0.94666537507217063
-0.38565202960983858,-2.1801606270237404,1.3903707637261697,-2.1276659455333955,-3.0481052544045082,-0.38565202960983858,-1.8716390033358696,1.1589795459602665,0.09363187524630702,0.4627701676499536
-1.7025417241717429,-1.2084904247420338,0.62714555164885755,0.037514326631044703,-1.6336976359817923,-1.7025417241717429,0.15354295459536069,-0.39437948285418822,1.197030399774897,-1.5705031920379224
0.35285952200900289,1.3378648543984673,-1.4040357410531121,1.7476471011929775,2.600947046939428,0.35285952200900289,1.055577236791265,-1.1923200278477104,0.10912383258749464,-1.0843440417006334
0.043185601678194706,0.36769362480998069,1.2910384947924685,-0.21997201883157838,-0.73080660281124132,0.043185601678194706,0.33314514346742491,1.3169498557993853,0.16816169119766936,-0.68963286821439485
0.57589537624865617,0.46327385344909017,0.7346293356375313,-0.6479850168390433,-0.17836478111456783,0.57589537624865617,0.0025575524501651745,1.0801665613867251,-0.6049620464346408,1.3366979708295137
0.1689050655694119,0.37778432511453658,0.90246108727803398,-0.71654260518811352,-0.81830459880770845,0.1689050655694119,0.24266027265900705,1.0038041266196811,-0.52976108912927211,-0.51081818494894626
0.50802268313646848,0.32249615162713863,-0.2578114243993227,-0.050254973575316608,0.22197211396016409,0.50802268313646848,-0.08392199488203618,0.047002185482558356,-0.40490799191397497,-0.30772069433155141
0.86254773545734953,2.6508693687441989,-1.8972134538850534,4.3189178198286786,6.3795920217359514,0.86254773545734953,1.9608311803783194,-1.3796848126106438,1.5147025347652128,0.73896190008874263
1.2056298927766278,1.143377928056309,-1.4583400804000775,1.3287988222322868,2.5801730217139518,1.2056298927766278,0.17887401383500673,-0.73496214473410093,-0.20073576760716819,-0.92775354772935459
-1.6716738860086928,-1.4153179372360456,1.2620719763088972,-1.9030034551436783,-1.9704632149149719,-1.6716738860086928,-0.077978828429091096,0.25906764470368149,-0.28124491092399773,0.18968102962201139
-1.5477797679713348,-0.1821908557450771,0.77015139505344066,-0.47207319374401091,-0.30135710135327887,-1.5477797679713348,1.0560329586319908,-0.15851646572936015,0.040536102804263355,0.71524698745282778
-0.56431464520717423,2.1433034674308216,1.5871653735475992,1.9385221162029447,1.5166629587130207,-0.56431464520717423,2.5947551835965612,1.2485765864232947,1.2317923757751692,0.15138516298069057
-0.71099251670434283,-0.068421084536040566,-0.30216376188583255,0.33649527017409553,0.28032972699890157,-0.71099251670434283,0.50037292882743367,-0.72875927190843826,0.23330814840640762,0.23496606675628781
1.235394485531693,1.42934015306375,-0.59190538578767882,2.6838089461602364,3.6159385109873261,1.235394485531693,0.44102456463839562,0.14933130553133686,1.3873181461217723,-0.11590612787421442
-0.53180265745838373,-0.93575727667127917,1.7768651470932995,-1.5115846738738723,-2.3172341626096067,-0.53180265745838373,-0.51031515070457212,1.4577835526182692,0.031877993342672641,-0.57367206534416837
-1.9574592204461556,-2.609496704501197,1.4871330043813866,-1.9844829232239798,-2.4939107796408764,-1.9574592204461556,-1.0435293281442721,0.31265747211369316,0.58573127211755116,1.6640738019483565
-0.69630996362102948,-0.058781612984480869,1.7137436237848163,-3.1836889640489403,-1.4720736722203842,-0.69630996362102948,0.49826635791234269,1.2959576456121986,-2.2856700230673956,2.3111896892401602
-1.1357075015861879,-2.045195249653784,1.6152146228545283,-1.8251635050332551,-2.3485099766430522,-1.1357075015861879,-1.1366292483848335,0.93379012190281552,0.4140804811516578,1.2155129684623842
0.6510567867059659,0.82382636701570555,-0.51619669472073992,0.05967172897093187,1.0630610615802094,0.6510567867059659,0.30298093765093281,-0.12556262269716045,-0.77510507530043193,0.58981100169298462
-1.9215031018705904,-1.7211309269871404,1.9339383877292984,-3.3234479212038726,-3.1159215407899441,-1.9215031018705904,-0.18392844549066795,0.781036526606944,-1.1516870784482252,0.84199816772201652
0.98086722398478543,0.86201150175266572,-0.74035938405596868,1.5282359626914053,2.5912802797904728,0.98086722398478543,0.077317722564837404,-0.1518390496650974,0.55464821943655496,0.64290442346054522
-0.24940744453356503,1.8626133278605506,1.6738536402388307,1.4739608829696054,1.6261377072071221,-0.24940744453356503,2.0621392834874026,1.5242091735186916,1.0070583735866354,1.4009048517065441
1.3112756404266694,-0.33145186809139204,1.7593236914632211,-2.5557894728693147,-3.3272547821872811,1.3112756404266694,-1.3804723804327277,2.5460890757192227,-1.4441113194737296,0.21245063596179259
-1.1070113583158503,-0.24935148953298358,1.108227463122863,-0.4830748660323374,-1.6711646683769039,-1.1070113583158503,0.63625759711969665,0.44402064813335296,0.24558490820218259,-2.8720388573550837
0.80804144309604808,0.90170767409747543,-2.5381658076275211,3.4154637036044724,4.6093079176786507,0.80804144309604808,0.25527451962063691,-2.0533409417698922,1.5151854279224792,-0.14998307923642293
-0.75762238009334659,-0.17101001872032895,-0.081389334042372752,0.31593588333769196,-0.093261335240529084,-0.75762238009334659,0.43508788535434839,-0.53596276209838067,0.39494822942073582,-0.36173666952937511
-0.89825728168402386,-1.8623619587925926,1.3488432096214709,-1.8744710880253939,-2.7799143347899959,-0.89825728168402386,-1.1437561334453734,0.80988884061105648,0.10360388794015638,-0.75532992316111325
